node_id,label,rung,class,family,unit,value,source
Sys_TMBE33_008,Chemical_System,,,,,,Expansion
Ref_Sys_TMBE33_008,Reference_Data,,,,,-94.8,
Sys_TMBE33_009,Chemical_System,,,,,,Expansion
Ref_Sys_TMBE33_009,Reference_Data,,,,,-98.3,
Sys_TMBE33_010,Chemical_System,,,,,,Expansion
Ref_Sys_TMBE33_010,Reference_Data,,,,,-72.7,
Sys_pentane ⋅ pentane_001,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_001,Reference_Data,,,,,-97.4,
Sys_pentane ⋅ pentane_002,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_002,Reference_Data,,,,,-48.5,
Sys_pentane ⋅ pentane_003,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_003,Reference_Data,,,,,-44.1,
Sys_pentane ⋅ pentane_004,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_004,Reference_Data,,,,,-91.1,
Sys_pentane ⋅ pentane_005,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_005,Reference_Data,,,,,-63.0,
Sys_pentane ⋅ pentane_006,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_006,Reference_Data,,,,,-28.1,
Sys_pentane ⋅ pentane_007,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_007,Reference_Data,,,,,-45.2,
Sys_pentane ⋅ pentane_008,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_008,Reference_Data,,,,,-64.4,
Sys_pentane ⋅ pentane_009,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_009,Reference_Data,,,,,-35.4,
Sys_pentane ⋅ pentane_010,Chemical_System,,,,,,Expansion
Ref_Sys_pentane ⋅ pentane_010,Reference_Data,,,,,-47.2,
Sys_weak interactions subset_001,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_001,Reference_Data,,,,,-22.7,
Sys_weak interactions subset_002,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_002,Reference_Data,,,,,-94.8,
Sys_weak interactions subset_003,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_003,Reference_Data,,,,,-33.2,
Sys_weak interactions subset_004,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_004,Reference_Data,,,,,-96.9,
Sys_weak interactions subset_005,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_005,Reference_Data,,,,,-1.3,
Sys_weak interactions subset_006,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_006,Reference_Data,,,,,-26.4,
Sys_weak interactions subset_007,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_007,Reference_Data,,,,,-17.8,
Sys_weak interactions subset_008,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_008,Reference_Data,,,,,-78.7,
Sys_weak interactions subset_009,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_009,Reference_Data,,,,,-29.4,
Sys_weak interactions subset_010,Chemical_System,,,,,,Expansion
Ref_Sys_weak interactions subset_010,Reference_Data,,,,,-87.1,
Sys_NCIBLIND10_001,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_001,Reference_Data,,,,,-34.7,
Sys_NCIBLIND10_002,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_002,Reference_Data,,,,,-2.9,
Sys_NCIBLIND10_003,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_003,Reference_Data,,,,,-84.4,
Sys_NCIBLIND10_004,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_004,Reference_Data,,,,,-19.7,
Sys_NCIBLIND10_005,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_005,Reference_Data,,,,,-59.3,
Sys_NCIBLIND10_006,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_006,Reference_Data,,,,,-69.9,
Sys_NCIBLIND10_007,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_007,Reference_Data,,,,,-54.3,
Sys_NCIBLIND10_008,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_008,Reference_Data,,,,,-0.0,
Sys_NCIBLIND10_009,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_009,Reference_Data,,,,,-13.0,
Sys_NCIBLIND10_010,Chemical_System,,,,,,Expansion
Ref_Sys_NCIBLIND10_010,Reference_Data,,,,,-96.7,
Sys_Si−_001,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_001,Reference_Data,,,,,-56.9,
Sys_Si−_002,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_002,Reference_Data,,,,,-77.9,
Sys_Si−_003,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_003,Reference_Data,,,,,-64.4,
Sys_Si−_004,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_004,Reference_Data,,,,,-67.6,
Sys_Si−_005,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_005,Reference_Data,,,,,-57.7,
Sys_Si−_006,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_006,Reference_Data,,,,,-26.8,
Sys_Si−_007,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_007,Reference_Data,,,,,-68.7,
Sys_Si−_008,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_008,Reference_Data,,,,,-25.7,
Sys_Si−_009,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_009,Reference_Data,,,,,-44.1,
Sys_Si−_010,Chemical_System,,,,,,Expansion
Ref_Sys_Si−_010,Reference_Data,,,,,-33.5,
Sys_TK253_001,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_001,Reference_Data,,,,,-24.4,
Sys_TK253_002,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_002,Reference_Data,,,,,-6.2,
Sys_TK253_003,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_003,Reference_Data,,,,,-2.9,
Sys_TK253_004,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_004,Reference_Data,,,,,-92.0,
Sys_TK253_005,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_005,Reference_Data,,,,,-14.7,
Sys_TK253_006,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_006,Reference_Data,,,,,-58.9,
Sys_TK253_007,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_007,Reference_Data,,,,,-5.1,
Sys_TK253_008,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_008,Reference_Data,,,,,-13.9,
Sys_TK253_009,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_009,Reference_Data,,,,,-31.4,
Sys_TK253_010,Chemical_System,,,,,,Expansion
Ref_Sys_TK253_010,Reference_Data,,,,,-69.0,
Sys_DNA Interstrand_001,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_001,Reference_Data,,,,,-53.2,
Sys_DNA Interstrand_002,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_002,Reference_Data,,,,,-40.8,
Sys_DNA Interstrand_003,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_003,Reference_Data,,,,,-16.1,
Sys_DNA Interstrand_004,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_004,Reference_Data,,,,,-81.0,
Sys_DNA Interstrand_005,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_005,Reference_Data,,,,,-35.6,
Sys_DNA Interstrand_006,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_006,Reference_Data,,,,,-9.4,
Sys_DNA Interstrand_007,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_007,Reference_Data,,,,,-31.5,
Sys_DNA Interstrand_008,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_008,Reference_Data,,,,,-42.0,
Sys_DNA Interstrand_009,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_009,Reference_Data,,,,,-48.3,
Sys_DNA Interstrand_010,Chemical_System,,,,,,Expansion
Ref_Sys_DNA Interstrand_010,Reference_Data,,,,,-33.0,
Sys_DBBH76_001,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_001,Reference_Data,,,,,-78.3,
Sys_DBBH76_002,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_002,Reference_Data,,,,,-98.7,
Sys_DBBH76_003,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_003,Reference_Data,,,,,-77.8,
Sys_DBBH76_004,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_004,Reference_Data,,,,,-6.0,
Sys_DBBH76_005,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_005,Reference_Data,,,,,-50.7,
Sys_DBBH76_006,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_006,Reference_Data,,,,,-40.3,
Sys_DBBH76_007,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_007,Reference_Data,,,,,-75.5,
Sys_DBBH76_008,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_008,Reference_Data,,,,,-75.4,
Sys_DBBH76_009,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_009,Reference_Data,,,,,-29.8,
Sys_DBBH76_010,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_010,Reference_Data,,,,,-28.9,
Sys_DBBH76_011,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_011,Reference_Data,,,,,-22.9,
Sys_DBBH76_012,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_012,Reference_Data,,,,,-30.2,
Sys_DBBH76_013,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_013,Reference_Data,,,,,-99.6,
Sys_DBBH76_014,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_014,Reference_Data,,,,,-97.9,
Sys_DBBH76_015,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_015,Reference_Data,,,,,-64.0,
Sys_DBBH76_016,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_016,Reference_Data,,,,,-18.9,
Sys_DBBH76_017,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_017,Reference_Data,,,,,-39.8,
Sys_DBBH76_018,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_018,Reference_Data,,,,,-2.2,
Sys_DBBH76_019,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_019,Reference_Data,,,,,-58.7,
Sys_DBBH76_020,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_020,Reference_Data,,,,,-62.2,
Sys_DBBH76_021,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_021,Reference_Data,,,,,-55.3,
Sys_DBBH76_022,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_022,Reference_Data,,,,,-21.1,
Sys_DBBH76_023,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_023,Reference_Data,,,,,-43.0,
Sys_DBBH76_024,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_024,Reference_Data,,,,,-5.8,
Sys_DBBH76_025,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_025,Reference_Data,,,,,-53.4,
Sys_DBBH76_026,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_026,Reference_Data,,,,,-18.6,
Sys_DBBH76_027,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_027,Reference_Data,,,,,-89.9,
Sys_DBBH76_028,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_028,Reference_Data,,,,,-35.0,
Sys_DBBH76_029,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_029,Reference_Data,,,,,-63.9,
Sys_DBBH76_030,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_030,Reference_Data,,,,,-3.1,
Sys_DBBH76_031,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_031,Reference_Data,,,,,-74.8,
Sys_DBBH76_032,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_032,Reference_Data,,,,,-50.9,
Sys_DBBH76_033,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_033,Reference_Data,,,,,-93.6,
Sys_DBBH76_034,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_034,Reference_Data,,,,,-25.3,
Sys_DBBH76_035,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_035,Reference_Data,,,,,-6.0,
Sys_DBBH76_036,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_036,Reference_Data,,,,,-93.1,
Sys_DBBH76_037,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_037,Reference_Data,,,,,-90.4,
Sys_DBBH76_038,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_038,Reference_Data,,,,,-34.9,
Sys_DBBH76_039,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_039,Reference_Data,,,,,-99.3,
Sys_DBBH76_040,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_040,Reference_Data,,,,,-56.9,
Sys_DBBH76_041,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_041,Reference_Data,,,,,-1.4,
Sys_DBBH76_042,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_042,Reference_Data,,,,,-99.5,
Sys_DBBH76_043,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_043,Reference_Data,,,,,-44.7,
Sys_DBBH76_044,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_044,Reference_Data,,,,,-57.3,
Sys_DBBH76_045,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_045,Reference_Data,,,,,-6.6,
Sys_DBBH76_046,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_046,Reference_Data,,,,,-41.6,
Sys_DBBH76_047,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_047,Reference_Data,,,,,-77.7,
Sys_DBBH76_048,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_048,Reference_Data,,,,,-17.2,
Sys_DBBH76_049,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_049,Reference_Data,,,,,-59.2,
Sys_DBBH76_050,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_050,Reference_Data,,,,,-70.2,
Sys_DBBH76_051,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_051,Reference_Data,,,,,-75.3,
Sys_DBBH76_052,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_052,Reference_Data,,,,,-42.0,
Sys_DBBH76_053,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_053,Reference_Data,,,,,-26.5,
Sys_DBBH76_054,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_054,Reference_Data,,,,,-89.2,
Sys_DBBH76_055,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_055,Reference_Data,,,,,-15.1,
Sys_DBBH76_056,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_056,Reference_Data,,,,,-73.9,
Sys_DBBH76_057,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_057,Reference_Data,,,,,-98.2,
Sys_DBBH76_058,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_058,Reference_Data,,,,,-44.5,
Sys_DBBH76_059,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_059,Reference_Data,,,,,-69.0,
Sys_DBBH76_060,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_060,Reference_Data,,,,,-21.7,
Sys_DBBH76_061,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_061,Reference_Data,,,,,-46.3,
Sys_DBBH76_062,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_062,Reference_Data,,,,,-5.0,
Sys_DBBH76_063,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_063,Reference_Data,,,,,-11.3,
Sys_DBBH76_064,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_064,Reference_Data,,,,,-27.1,
Sys_DBBH76_065,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_065,Reference_Data,,,,,-17.1,
Sys_DBBH76_066,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_066,Reference_Data,,,,,-14.7,
Sys_DBBH76_067,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_067,Reference_Data,,,,,-43.5,
Sys_DBBH76_068,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_068,Reference_Data,,,,,-33.0,
Sys_DBBH76_069,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_069,Reference_Data,,,,,-80.0,
Sys_DBBH76_070,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_070,Reference_Data,,,,,-24.2,
Sys_DBBH76_071,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_071,Reference_Data,,,,,-75.0,
Sys_DBBH76_072,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_072,Reference_Data,,,,,-16.9,
Sys_DBBH76_073,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_073,Reference_Data,,,,,-61.8,
Sys_DBBH76_074,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_074,Reference_Data,,,,,-24.6,
Sys_DBBH76_075,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_075,Reference_Data,,,,,-60.7,
Sys_DBBH76_076,Chemical_System,,,,,,Expansion
Ref_Sys_DBBH76_076,Reference_Data,,,,,-42.5,
Sys_GMTKN24_001,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_001,Reference_Data,,,,,-47.0,
Sys_GMTKN24_002,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_002,Reference_Data,,,,,-4.8,
Sys_GMTKN24_003,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_003,Reference_Data,,,,,-41.8,
Sys_GMTKN24_004,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_004,Reference_Data,,,,,-70.8,
Sys_GMTKN24_005,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_005,Reference_Data,,,,,-35.2,
Sys_GMTKN24_006,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_006,Reference_Data,,,,,-95.4,
Sys_GMTKN24_007,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_007,Reference_Data,,,,,-73.6,
Sys_GMTKN24_008,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_008,Reference_Data,,,,,-89.0,
Sys_GMTKN24_009,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_009,Reference_Data,,,,,-93.3,
Sys_GMTKN24_010,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN24_010,Reference_Data,,,,,-26.2,
Sys_MeOH ⋅ peptide_001,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_001,Reference_Data,,,,,-94.4,
Sys_MeOH ⋅ peptide_002,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_002,Reference_Data,,,,,-39.9,
Sys_MeOH ⋅ peptide_003,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_003,Reference_Data,,,,,-15.5,
Sys_MeOH ⋅ peptide_004,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_004,Reference_Data,,,,,-27.3,
Sys_MeOH ⋅ peptide_005,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_005,Reference_Data,,,,,-29.7,
Sys_MeOH ⋅ peptide_006,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_006,Reference_Data,,,,,-70.4,
Sys_MeOH ⋅ peptide_007,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_007,Reference_Data,,,,,-28.3,
Sys_MeOH ⋅ peptide_008,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_008,Reference_Data,,,,,-64.5,
Sys_MeOH ⋅ peptide_009,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_009,Reference_Data,,,,,-29.0,
Sys_MeOH ⋅ peptide_010,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ peptide_010,Reference_Data,,,,,-46.9,
Sys_NCED_001,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_001,Reference_Data,,,,,-4.4,
Sys_NCED_002,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_002,Reference_Data,,,,,-89.5,
Sys_NCED_003,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_003,Reference_Data,,,,,-94.9,
Sys_NCED_004,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_004,Reference_Data,,,,,-48.5,
Sys_NCED_005,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_005,Reference_Data,,,,,-44.6,
Sys_NCED_006,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_006,Reference_Data,,,,,-58.2,
Sys_NCED_007,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_007,Reference_Data,,,,,-66.7,
Sys_NCED_008,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_008,Reference_Data,,,,,-25.1,
Sys_NCED_009,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_009,Reference_Data,,,,,-53.6,
Sys_NCED_010,Chemical_System,,,,,,Expansion
Ref_Sys_NCED_010,Reference_Data,,,,,-12.0,
Sys_DIPCS10_001,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_001,Reference_Data,,,,,-62.0,
Sys_DIPCS10_002,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_002,Reference_Data,,,,,-51.0,
Sys_DIPCS10_003,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_003,Reference_Data,,,,,-80.7,
Sys_DIPCS10_004,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_004,Reference_Data,,,,,-13.1,
Sys_DIPCS10_005,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_005,Reference_Data,,,,,-97.1,
Sys_DIPCS10_006,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_006,Reference_Data,,,,,-41.8,
Sys_DIPCS10_007,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_007,Reference_Data,,,,,-81.7,
Sys_DIPCS10_008,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_008,Reference_Data,,,,,-50.8,
Sys_DIPCS10_009,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_009,Reference_Data,,,,,-66.4,
Sys_DIPCS10_010,Chemical_System,,,,,,Expansion
Ref_Sys_DIPCS10_010,Reference_Data,,,,,-56.9,
Sys_Benzene dimer_001,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_001,Reference_Data,,,,,-31.0,
Sys_Benzene dimer_002,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_002,Reference_Data,,,,,-74.3,
Sys_Benzene dimer_003,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_003,Reference_Data,,,,,-54.1,
Sys_Benzene dimer_004,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_004,Reference_Data,,,,,-8.0,
Sys_Benzene dimer_005,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_005,Reference_Data,,,,,-22.7,
Sys_Benzene dimer_006,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_006,Reference_Data,,,,,-96.1,
Sys_Benzene dimer_007,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_007,Reference_Data,,,,,-4.9,
Sys_Benzene dimer_008,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_008,Reference_Data,,,,,-94.5,
Sys_Benzene dimer_009,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_009,Reference_Data,,,,,-33.7,
Sys_Benzene dimer_010,Chemical_System,,,,,,Expansion
Ref_Sys_Benzene dimer_010,Reference_Data,,,,,-66.2,
Sys_Noncovalent_T5_001,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_001,Reference_Data,,,,,-25.4,
Sys_Noncovalent_T5_002,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_002,Reference_Data,,,,,-17.2,
Sys_Noncovalent_T5_003,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_003,Reference_Data,,,,,-62.8,
Sys_Noncovalent_T5_004,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_004,Reference_Data,,,,,-16.2,
Sys_Noncovalent_T5_005,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_005,Reference_Data,,,,,-99.0,
Sys_Noncovalent_T5_006,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_006,Reference_Data,,,,,-85.5,
Sys_Noncovalent_T5_007,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_007,Reference_Data,,,,,-61.7,
Sys_Noncovalent_T5_008,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_008,Reference_Data,,,,,-20.6,
Sys_Noncovalent_T5_009,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_009,Reference_Data,,,,,-65.5,
Sys_Noncovalent_T5_010,Chemical_System,,,,,,Expansion
Ref_Sys_Noncovalent_T5_010,Reference_Data,,,,,-66.8,
Sys_Optimized geometry properties (166)_001,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_001,Reference_Data,,,,,-48.9,
Sys_Optimized geometry properties (166)_002,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_002,Reference_Data,,,,,-1.4,
Sys_Optimized geometry properties (166)_003,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_003,Reference_Data,,,,,-30.2,
Sys_Optimized geometry properties (166)_004,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_004,Reference_Data,,,,,-9.3,
Sys_Optimized geometry properties (166)_005,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_005,Reference_Data,,,,,-70.2,
Sys_Optimized geometry properties (166)_006,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_006,Reference_Data,,,,,-15.6,
Sys_Optimized geometry properties (166)_007,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_007,Reference_Data,,,,,-91.7,
Sys_Optimized geometry properties (166)_008,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_008,Reference_Data,,,,,-98.1,
Sys_Optimized geometry properties (166)_009,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_009,Reference_Data,,,,,-33.6,
Sys_Optimized geometry properties (166)_010,Chemical_System,,,,,,Expansion
Ref_Sys_Optimized geometry properties (166)_010,Reference_Data,,,,,-3.2,
Sys_MGHBL9_001,Chemical_System,,,,,,Expansion
Ref_Sys_MGHBL9_001,Reference_Data,,,,,-53.7,
Sys_MGHBL9_002,Chemical_System,,,,,,Expansion
Ref_Sys_MGHBL9_002,Reference_Data,,,,,-71.1,
Sys_MGHBL9_003,Chemical_System,,,,,,Expansion
Ref_Sys_MGHBL9_003,Reference_Data,,,,,-98.0,
Sys_MGHBL9_004,Chemical_System,,,,,,Expansion
Ref_Sys_MGHBL9_004,Reference_Data,,,,,-88.9,
Sys_MGHBL9_005,Chemical_System,,,,,,Expansion
Ref_Sys_MGHBL9_005,Reference_Data,,,,,-53.9,
Sys_MGHBL9_006,Chemical_System,,,,,,Expansion
Ref_Sys_MGHBL9_006,Reference_Data,,,,,-80.0,
Sys_MGHBL9_007,Chemical_System,,,,,,Expansion
